"Subject1Year2007_TableS3"
"Subject1Year2008_TableS3"
"Subject1Year2009_TableS3"
"Subject1Year2010_TableS3"
"Subject1Year2011_TableS3"
"Subject2Year2007_TableS3"
"Subject2Year2008_TableS3"
"Subject2Year2009_TableS3"
"Subject2Year2010_TableS3"
"Subject2Year2011_TableS3"
"Subject3Year2007_TableS3"
"Subject3Year2008_TableS3"
"Subject3Year2009_TableS3"
"Subject3Year2010_TableS3"
"Subject3Year2011_TableS3"
"Subject4Year2007_TableS3"
"Subject4Year2009_TableS3"
"Subject4Year2010_TableS3"
"Subject4Year2011_TableS3"
"Subject5Year2007_TableS3"
"Subject5Year2008_TableS3"
"Subject5Year2011_TableS3"
"Subject6Year2011_TableS3"
"Subject7Year2007_TableS3"
"Subject7Year2008_TableS3"
"Subject7Year2009_TableS3"
"Subject7Year2010_TableS3"
"Subject7Year2011_TableS3"
"Subject8Year2007_TableS3"
"Subject8Year2008_TableS3"
"Subject8Year2009_TableS3"
"Subject8Year2010_TableS3"
"Subject9Year2007_TableS3"
"Subject9Year2009_TableS3"
"Subject9Year2010_TableS3"
"Subject9Year2011_TableS3"
"Subject10Year2009_TableS3"
"Subject10Year2010_TableS3"
"Subject10Year2011_TableS3"
"Subject11Year2010_TableS3"
"Subject11Year2011_TableS3"
"Subject17Year2008_TableS3"
"Subject17Year2010_TableS3"
"Subject17Year2011_TableS3"
"Subject18Year2007_TableS3"
"Subject18Year2008_TableS3"
"Subject18Year2009_TableS3"
"Subject18Year2010_TableS3"
"Subject19Year2007_TableS3"
"Subject19Year2008_TableS3"
"Subject19Year2009_TableS3"
"Subject19Year2010_TableS3"
"Subject19Year2011_TableS3"
"Subject20Year2007_TableS3"
"Subject20Year2008_TableS3"
"Subject20Year2009_TableS3"
"Subject20Year2010_TableS3"
"Subject20Year2011_TableS3"
"Subject21Year2007_TableS3"
"Subject21Year2008_TableS3"
"Subject21Year2009_TableS3"
"Subject21Year2010_TableS3"
"Subject22Year2009_TableS3"
"Subject22Year2010_TableS3"
"Subject22Year2011_TableS3"
"Subject49Year2007_TableS3"
"Subject49Year2008_TableS3"
"Subject49Year2009_TableS3"
"Subject50Year2009_TableS3"
"Subject50Year2010_TableS3"
"Subject50Year2011_TableS3"
"Subject51Year2007_TableS3"
"Subject51Year2009_TableS3"
"Subject52Year2007_TableS3"
"Subject52Year2008_TableS3"
"Subject52Year2009_TableS3"
"Subject53Year2007_TableS3"
"Subject53Year2010_TableS3"
"Subject53Year2011_TableS3"
"Subject56Year2007_TableS3"
"Subject56Year2008_TableS3"
"Subject56Year2009_TableS3"
"Subject56Year2010_TableS3"
"Subject56Year2011_TableS3"
"Subject57Year2007_TableS3"
"Subject57Year2010_TableS3"
"Subject57Year2011_TableS3"
"Subject58Year2007_TableS3"
"Subject58Year2008_TableS3"
"Subject58Year2009_TableS3"
"Subject58Year2010_TableS3"
"Subject58Year2011_TableS3"
"Subject59Year2009_TableS3"
"Subject59Year2010_TableS3"
"Subject59Year2011_TableS3"
"Subject60Year2011_TableS3"
"Subject61Year2007_TableS3"
"Subject61Year2008_TableS3"
"Subject61Year2009_TableS3"
"Subject61Year2010_TableS3"
"Subject61Year2011_TableS3"
"Subject62Year2007_TableS3"
"Subject62Year2008_TableS3"
"Subject62Year2009_TableS3"
"Subject62Year2011_TableS3"
"Subject63Year2007_TableS3"
"Subject63Year2008_TableS3"
"Subject63Year2009_TableS3"
"Subject63Year2011_TableS3"
"Subject64Year2007_TableS3"
"Subject64Year2008_TableS3"
"Subject64Year2009_TableS3"
"Subject64Year2010_TableS3"
"Subject64Year2011_TableS3"
"Subject65Year2009_TableS3"
"Subject65Year2010_TableS3"
"Subject65Year2011_TableS3"
"Subject66Year2009_TableS3"
"Subject66Year2010_TableS3"
"Subject66Year2011_TableS3"
"Subject67Year2010_TableS3"
"Subject67Year2011_TableS3"
"Subject68Year2010_TableS3"
"Subject68Year2011_TableS3"
"Subject69Year2011_TableS3"
