,full_comparison_name,RMSE
0,TableS3.2_to_TableS13_n_features_3_train_trees_5_best_trees_1,0.5633327938332123
1,TableS3.2_to_TableS13_n_features_3_train_trees_5_best_trees_3,0.49801321282640837
2,TableS3.2_to_TableS13_n_features_3_train_trees_5_best_trees_5,0.49262082573174254
3,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_1,0.5949676701757185
4,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_3,0.5534477364919922
5,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_5,0.5350633972754361
6,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_8,0.5223112516873226
7,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_10,0.5198275122785757
8,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_1,0.5668010289929026
9,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_3,0.514818843116433
10,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_5,0.4996772248790401
11,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_8,0.4849470816855384
12,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_10,0.47434587406116996
13,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_20,0.45306507783832806
14,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_50,0.44022914390519535
15,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_1,0.5209276058857427
16,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_3,0.4868065132137181
17,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_5,0.42238578717145986
18,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_8,0.405746195887324
19,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_10,0.41537103257182234
20,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_20,0.4365344211988294
21,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_50,0.4222392507254919
22,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_100,0.40273852314337133
23,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_1,0.6015153869728818
24,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_3,0.5733802611273136
25,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_5,0.5364774883855725
26,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_8,0.5178267454169844
27,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_10,0.5238175639310716
28,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_20,0.5331874232197753
29,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_50,0.5495372291267254
30,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_100,0.5243919925079947
31,TableS3.2_to_TableS13_n_features_3_train_trees_200_best_trees_200,0.5076863769452752
32,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_1,0.5590138309694835
33,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_3,0.5437662876512497
34,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_5,0.5421956203804208
35,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_8,0.513120362390557
36,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_10,0.5042097039193799
37,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_20,0.5063550142590596
38,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_50,0.5209293188411531
39,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_100,0.5211835566094598
40,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_200,0.5066952440132664
41,TableS3.2_to_TableS13_n_features_3_train_trees_300_best_trees_300,0.5067965451095938
42,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_1,0.5287333689890232
43,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_3,0.5253824393606428
44,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_5,0.5121463000540136
45,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_8,0.49879256236444713
46,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_10,0.475011283821038
47,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_20,0.4625243539412129
48,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_50,0.4715208037547678
49,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_100,0.47379537370213143
50,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_200,0.45837072416022595
51,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_300,0.45089221745809066
52,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_500,0.45147074987092506
53,TableS3.2_to_TableS13_n_features_3_train_trees_700_best_trees_1,0.5081084418418534
54,TableS3.2_to_TableS13_n_features_3_train_trees_700_best_trees_3,0.47344836121130973
55,TableS3.2_to_TableS13_n_features_3_train_trees_700_best_trees_5,0.45915150999269244
56,TableS3.2_to_TableS13_n_features_3_train_trees_700_best_trees_8,0.44651972779798427
57,TableS3.2_to_TableS13_n_features_3_train_trees_700_best_trees_10,0.4365482193824135
58,TableS3.2_to_TableS13_n_features_3_train_trees_700_best_trees_20,0.4339645063425058
59,TableS3.2_to_TableS13_n_features_3_train_trees_700_best_trees_50,0.4427810961309083
