,full_comparison_name,RMSE
0,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_1,0.3399691167573087
1,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_3,0.33446202542637926
2,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_5,0.334715874860159
3,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_8,0.3345090116559127
4,TableS3.2_to_TableS13_n_features_3_train_trees_10_best_trees_10,0.3357574145478757
5,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_1,0.378909423781192
6,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_3,0.3843958156427577
7,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_5,0.3800617850035332
8,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_8,0.3775467464975542
9,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_10,0.3784214540209471
10,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_20,0.3771482606230682
11,TableS3.2_to_TableS13_n_features_3_train_trees_50_best_trees_50,0.3754538369930383
12,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_1,0.41497979524616985
13,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_3,0.4034534765346922
14,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_5,0.40557822418325745
15,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_8,0.4064388860024332
16,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_10,0.40482402038956394
17,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_20,0.40427213824828434
18,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_50,0.4028896290434277
19,TableS3.2_to_TableS13_n_features_3_train_trees_100_best_trees_100,0.4011004412424446
20,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_1,0.4424612020621867
21,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_3,0.43334025457547093
22,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_5,0.43182373145170055
23,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_8,0.43017415290612215
24,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_10,0.4309562740933828
25,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_20,0.43153305630101346
26,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_50,0.4289463584829739
27,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_100,0.42741246247905407
28,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_200,0.4264203766450438
29,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_300,0.42676497552101755
30,TableS3.2_to_TableS13_n_features_3_train_trees_500_best_trees_500,0.42779599313918876
31,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_1,0.36417097660621606
32,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_3,0.356998873993375
33,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_5,0.3572094128253527
34,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_8,0.358934048089586
35,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_10,0.359533185826505
36,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_20,0.356474538802987
37,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_50,0.3559949580575503
38,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_100,0.3556115971120804
39,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_200,0.3544174762908214
40,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_300,0.35385201479466616
41,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_500,0.3530785896399618
42,TableS3.2_to_TableS13_n_features_3_train_trees_1000_best_trees_750,0.35302112820074044
43,TableS3.2_to_TableS13_n_features_5_train_trees_10_best_trees_1,0.370940681386023
44,TableS3.2_to_TableS13_n_features_5_train_trees_10_best_trees_3,0.36675853458229657
45,TableS3.2_to_TableS13_n_features_5_train_trees_10_best_trees_5,0.3480027233412765
46,TableS3.2_to_TableS13_n_features_5_train_trees_10_best_trees_8,0.33986893424230263
47,TableS3.2_to_TableS13_n_features_5_train_trees_10_best_trees_10,0.32829647463570977
48,TableS3.2_to_TableS13_n_features_5_train_trees_50_best_trees_1,0.36883390210003025
49,TableS3.2_to_TableS13_n_features_5_train_trees_50_best_trees_3,0.3647554377527678
50,TableS3.2_to_TableS13_n_features_5_train_trees_50_best_trees_5,0.3577980002181718
51,TableS3.2_to_TableS13_n_features_5_train_trees_50_best_trees_8,0.35022683235014507
52,TableS3.2_to_TableS13_n_features_5_train_trees_50_best_trees_10,0.350137508047068
53,TableS3.2_to_TableS13_n_features_5_train_trees_50_best_trees_20,0.3498820034484606
54,TableS3.2_to_TableS13_n_features_5_train_trees_50_best_trees_50,0.35458355498840444
55,TableS3.2_to_TableS13_n_features_5_train_trees_100_best_trees_1,0.18720226315929278
56,TableS3.2_to_TableS13_n_features_5_train_trees_100_best_trees_3,0.20533621558715373
57,TableS3.2_to_TableS13_n_features_5_train_trees_100_best_trees_5,0.20496628942314096
58,TableS3.2_to_TableS13_n_features_5_train_trees_100_best_trees_8,0.2072256268257464
59,TableS3.2_to_TableS13_n_features_5_train_trees_100_best_trees_10,0.20366781821617697
60,TableS3.2_to_TableS13_n_features_5_train_trees_100_best_trees_20,0.20126695438778522
61,TableS3.2_to_TableS13_n_features_5_train_trees_100_best_trees_50,0.20348122647912026
62,TableS3.2_to_TableS13_n_features_5_train_trees_100_best_trees_100,0.20962652960059466
63,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_1,0.3040857086720163
64,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_3,0.2899807213639712
65,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_5,0.2880355902534604
66,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_8,0.2883746692535975
67,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_10,0.28469849616507303
68,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_20,0.2821996724599135
69,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_50,0.27967487296188914
70,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_100,0.2792394923677183
71,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_200,0.27866670282437117
72,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_300,0.2789599205052203
73,TableS3.2_to_TableS13_n_features_5_train_trees_500_best_trees_500,0.2818791808085153
74,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_1,0.4482794800505481
75,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_3,0.3922934873107491
76,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_5,0.39196688121935763
77,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_8,0.38295489051408527
78,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_10,0.37811754737438447
79,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_20,0.3767717819309016
80,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_50,0.3744015697187738
81,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_100,0.37186378745525656
82,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_200,0.3706937434210312
83,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_300,0.3707994772142689
84,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_500,0.37038937799461014
85,TableS3.2_to_TableS13_n_features_5_train_trees_1000_best_trees_750,0.370455797380288
86,TableS3.2_to_TableS13_n_features_6_train_trees_10_best_trees_1,0.29458380640357457
87,TableS3.2_to_TableS13_n_features_6_train_trees_10_best_trees_3,0.28648693099207234
88,TableS3.2_to_TableS13_n_features_6_train_trees_10_best_trees_5,0.28028545236712615
89,TableS3.2_to_TableS13_n_features_6_train_trees_10_best_trees_8,0.2791702339343789
90,TableS3.2_to_TableS13_n_features_6_train_trees_10_best_trees_10,0.2810389122851607
91,TableS3.2_to_TableS13_n_features_6_train_trees_50_best_trees_1,0.41697270319675134
92,TableS3.2_to_TableS13_n_features_6_train_trees_50_best_trees_3,0.40738209781690726
